lat,lon,elev,UStmax
31.98,-93.95,64,33.0666666666667
30.37,-91.17,6,33.1333333333333
31.18,-92.4,21,34.2333333333333
31.57,-93.48,73,33.7333333333333
32.62,-93.32,61,33.0333333333333
32.52,-92.05,25,34.4
32.53,-92.07,21,34.5333333333333
29.7,-91.2,4,31.9333333333333
31.77,-93.08,37,33.7666666666667
30.03,-91.82,3,32.6666666666667
29.98,-90.25,2,33.6333333333333
29.92,-90.13,2,34.1
30.7,-91.43,12,32.9
30.6,-92.78,21,33.4
31.87,-92.27,31,32.8
32.9,-93.68,88,34.0666666666667
32.42,-93.63,47,34
29.73,-92.82,0,32.3666666666667
30.95,-93.28,73,34.5333333333333
32.52,-92.68,85,34
29.87,-89.83,3,33.3666666666667
31.95,-91.23,24,35
32.55,-93.77,59,34.1666666666667
30.28,-89.78,3,33.4
32.38,-91.22,27,32.6
29.77,-90.78,5,33.8
31.92,-92.63,43,34.1
32.1,-91.72,24,34.4666666666667
46.85,-116.117,1735,19.4333333333333
45.05,-116.133,1921,20.6333333333333
42.767,-116.9,1982,23.4
42.6,-116.55,1747,26.3
41.5,-116.017,2567,19.9333333333333
44.35,-68.27,143,24.6666666666667
47.08,-69.02,182,24.4
44.32,-69.8,108,25.9666666666667
44.8,-68.82,59,25.1666666666667
44.4,-69,6,24.8666666666667
45.67,-69.82,323,23.1666666666667
46.42,-67.85,125,25.3666666666667
44.07,-70.72,183,24.8666666666667
43.9,-69.93,24,25.5333333333333
46.87,-68.02,191,24.3
46.62,-69.53,305,23.3333333333333
44.92,-69.27,98,25.7333333333333
45.18,-69.23,116,24.9
43.88,-70.8,125,25.3666666666667
44.92,-67,26,23.0666666666667
44.53,-68.43,6,25.1333333333333
45.22,-70.48,363,22.9333333333333
44.68,-70.15,128,25.2666666666667
47.25,-68.6,159,24.4666666666667
44.22,-69.78,43,26.0666666666667
45.18,-67.8,27,25.9666666666667
46.13,-67.8,142,24.8
46.2,-67.83,119,25
45.63,-70.27,354,24.4333333333333
44.65,-67.65,55,23.3333333333333
44.1,-70.22,55,26.2666666666667
45.22,-70.2,354,22.8666666666667
44.78,-70.92,445,23.5666666666667
45.65,-68.7,110,25.6666666666667
44.05,-69.53,58,24.2
44.9,-68.67,35,24.5333333333333
43.65,-70.3,14,25
46.65,-68,183,24.8
44.97,-70.65,467,23.8333333333333
45.88,-69.18,294,24.5333333333333
44.52,-70.57,205,25.7
43.47,-70.78,85,27.2333333333333
45.42,-68.13,134,25.4
46.55,-68.33,186,24.4666666666667
47.17,-67.95,156,24.7
45.57,-67.43,125,26.8
44.55,-69.65,27,27.3
43.7,-70.62,46,25.9666666666667
44.2,-69.15,116,24.7
45.15,-67.4,43,26.4666666666667
47.8667,-117.0833,1433,20.9666666666667
45.217,-117.2,1829,17.1666666666667
45.001,-117.166,1646,22.9666666666667
39.25,-76.53,13,29.4666666666667
39.28,-76.62,4,31.3666666666667
39.03,-76.88,37,29.5666666666667
39.5,-76.38,111,30.6666666666667
38.57,-76.07,2,29.7333333333333
39.65,-77.45,533,25.4333333333333
39.22,-76.07,12,29.5666666666667
38.98,-76.95,27,29.9
39.63,-78.75,223,29
38.93,-77.12,46,30.7666666666667
39.27,-77.23,220,28.2333333333333
38.88,-75.8,15,30.0333333333333
39.68,-77.3,128,27.9666666666667
39.42,-77.42,92,30.4333333333333
39.65,-78.93,622,24.2333333333333
38.97,-76.8,46,28.9333333333333
39.7,-78.18,130,28.6
38.53,-76.97,58,27.9666666666667
39.1,-76.9,122,29.9333333333333
39.58,-79.37,817,24.5333333333333
38.43,-76.72,49,28.4
39.27,-75.87,9,29.1333333333333
38.9,-76.97,21,30.1333333333333
39.4,-79.4,738,24.7333333333333
38.68,-76.67,49,28.8333333333333
38.33,-76.42,12,29.5
38.22,-75.68,6,29.6666666666667
39.08,-77.15,134,27.7333333333333
38.72,-76.18,3,29.2
38.37,-75.58,3,29.5666666666667
38.33,-75.52,15,29.5666666666667
39.5,-79.13,424,25.9
38.17,-75.4,6,30.2333333333333
39.45,-77.18,131,28.7666666666667
38.87,-76.78,31,29.3
39.55,-76.97,233,28.9
39.33,-76.87,140,29.3
45.559,-118.454,1197,23.4333333333333
45.145,-118.22,1570,22.1666666666667
44.01,-118.838,1692,25.4
42.817,-118.683,2104,21.1333333333333
42.683,-118.617,2409,23.6333333333333
42.38,-72.53,46,27.5
42.48,-71.28,49,26.6333333333333
42.63,-72.12,262,26.1666666666667
42.22,-71.12,192,25.4
42.37,-71.03,13,25.9333333333333
41.67,-69.97,16,22.2
42.33,-71.15,37,27.2666666666667
42.4,-71.68,121,27.3333333333333
41.38,-70.52,6,23.7333333333333
42.28,-71.42,52,27.3333333333333
42.18,-73.4,223,26.8333333333333
42.23,-70.92,9,25.7333333333333
41.65,-70.27,6,24.1666666666667
42.28,-72.87,192,26.2666666666667
42.55,-73.23,378,24.8
42.7,-71.17,18,27.0333333333333
42.5,-70.87,12,25.8
41.63,-70.93,21,26.9
41.98,-70.7,14,26.0333333333333
42.05,-70.18,6,23.2
42.52,-71.13,27,26.2666666666667
41.78,-70.92,18,26.3
41.9,-71.07,6,27.5
42.17,-71.25,50,26.3
42.13,-71.43,64,26.8333333333333
42.27,-71.87,302,24.9
39.317,-119.917,2744,18.9666666666667
38.85,-119.9333,2439,22.1666666666667
38.608,-119.926,2434,20.9
38.311,-119.601,2586,19.8
41.92,-84.02,232,26.9666666666667
46.65,-88.48,400,24.9666666666667
42.58,-85.78,229,25.7
43.38,-84.67,232,26.3
45.07,-83.53,210,24.9666666666667
42.3,-83.72,274,26.0666666666667
43.85,-83.07,229,24.8
43.9,-85.85,253,26.0333333333333
42.3,-85.23,285,26.3666666666667
43.7,-85.48,283,25.5333333333333
42.38,-85.95,229,25.7
45.17,-84.92,223,25.7333333333333
47.17,-88.5,331,22.8666666666667
43.48,-83.4,217,27.0333333333333
46.52,-87.98,477,24.0666666666667
42.52,-84.83,287,25.0333333333333
46.33,-86.92,265,23.9333333333333
45.65,-84.47,180,23.4
41.95,-85,300,26.0666666666667
45.63,-85.03,217,23.2
42.3,-83.23,183,26.8333333333333
46.02,-83.92,183,22
42.4,-83,189,26.5333333333333
42.23,-83.33,197,26.7666666666667
42.23,-83.53,237,27.2666666666667
41.98,-86.12,232,26.4
45.17,-85.12,186,25.1666666666667
44.28,-83.5,179,24.9333333333333
45.75,-87.05,188,21.5
43.62,-83.87,180,25.9333333333333
45.67,-86.72,227,21.8666666666667
42.97,-83.73,240,26.3333333333333
44.65,-86.22,222,23.6333333333333
45.03,-84.68,421,24.2
43.98,-84.48,241,26.6333333333333
46.62,-85.92,255,23.3
42.88,-85.52,250,26.0333333333333
44.63,-84.78,360,24.1666666666667
43.18,-85.25,256,26.5
42.38,-82.9,186,26.7666666666667
42.4,-85.38,284,26.9333333333333
43.87,-82.68,189,23.2333333333333
43.68,-86.35,213,24.9
42.65,-85.28,241,26.2
46.67,-88.33,531,23.4666666666667
41.93,-84.63,329,25.5
42.78,-86.12,183,27
44.27,-84.73,366,24.5333333333333
44.37,-84.68,352,24.5
45.78,-88.08,323,25.1
46.47,-90.18,436,23.4666666666667
42.27,-84.47,310,25.6666666666667
42.28,-85.6,290,26.6333333333333
44.3,-85.2,375,23.9666666666667
42.78,-84.6,266,26.1333333333333
43.05,-83.33,259,26.5333333333333
43.92,-86.42,186,25.8
44.22,-86.3,183,24.2333333333333
45.98,-86.25,189,20.5333333333333
44.85,-85.85,223,25.5333333333333
46.57,-87.4,219,22.9333333333333
46.53,-87.57,431,22.8
43.62,-84.22,195,26.7
42.07,-83.62,204,27.3
42.57,-83.68,323,25.8
41.92,-83.38,183,28.1
43.42,-86.37,183,24.4
42.62,-82.83,177,26.5333333333333
43.58,-84.77,243,26.4
46.42,-86.67,207,22.4666666666667
43.17,-86.23,196,25.3
46.33,-85.5,267,22.4333333333333
44.92,-85.5,198,23.6666666666667
45.42,-84.23,198,25.8
46.83,-89.2,241,24.9666666666667
43.03,-84.18,226,25.7333333333333
45.57,-84.78,220,24.6333333333333
45.38,-84.97,183,22.5666666666667
42.95,-82.45,183,26.2666666666667
45.35,-83.77,235,24.2
46.28,-84.62,229,24.1333333333333
43.53,-84.08,204,25.6
45.85,-84.72,183,22.2
45.75,-85.5,183,22.6
43.05,-84.57,226,26.1
46.47,-84.37,221,22.4666666666667
42.4,-86.28,189,23.7333333333333
46.05,-88.62,475,23.5666666666667
43.95,-83.97,188,25.2333333333333
45.4,-87.72,220,24.6
46.6,-85.23,229,22.9333333333333
41.95,-85.63,250,26.6333333333333
44.73,-85.58,200,25.0333333333333
46.2,-85.02,256,22.6
44.33,-84.28,369,25.3666666666667
46.77,-84.95,188,20.6
47.281,-120.488,1616,18.8333333333333
42.319,-120.826,1738,24.3
39.452,-120.293,2201,20.5
38.843,-120.074,2334,21.0666666666667
47.3,-96.52,277,27.2666666666667
48.3,-95.98,348,26.8
43.62,-93.42,375,26.9
45.87,-95.38,435,25.4666666666667
43.62,-92.98,381,26
48.72,-94.62,328,25.4333333333333
45.32,-95.6,317,27.0666666666667
48.2,-93.8,372,26.7666666666667
46.37,-94.2,369,25.6
47.27,-91.85,462,25.1666666666667
45.62,-96.83,302,28
45.17,-93.88,299,27.3666666666667
43.63,-91.5,360,25.3333333333333
46.1,-96.4,299,27.2333333333333
47.38,-94.63,403,25.5
45.32,-93.28,278,26.1333333333333
44.8,-93.58,219,27.2
46.7,-92.52,386,25.8666666666667
47.8,-96.6,271,26.5
46.88,-94.37,448,24.6333333333333
46.83,-95.85,419,25.1
46.83,-92.18,434,23.7
47.47,-92.57,440,24.4333333333333
43.63,-94.47,362,27.1333333333333
44.67,-93.18,299,26.7666666666667
46.28,-96.07,369,26.2333333333333
47,-92.92,381,25.4
45.28,-93,278,28.3
47.57,-95.73,399,26.2333333333333
44.55,-94.22,311,27.4666666666667
45.65,-95.4,357,26.6666666666667
47.75,-90.33,189,20.3666666666667
43.7,-92.57,411,26.7333333333333
47.23,-93.5,400,25.5666666666667
46.42,-94.35,372,25.5
48.08,-90.7,476,25.2666666666667
48.77,-96.95,247,26.6333333333333
46.02,-92.93,314,25.5
44.88,-94.35,336,25.8
48.57,-93.38,360,24.9666666666667
47.22,-95.2,454,26.5
44.65,-93.62,232,25.9
48.58,-96.52,320,26.4333333333333
44,-95.95,509,27.0666666666667
44.25,-95.32,348,27.3333333333333
47.25,-94.22,397,26.0666666666667
45.13,-94.5,345,27.6666666666667
45.97,-94.35,342,27.4
47.7,-90.67,396,20.9666666666667
43.65,-96.23,445,27.9666666666667
45,-96.17,329,28.6333333333333
45.75,-93.65,326,25.8666666666667
45.13,-95.93,311,27.0666666666667
44.88,-93.22,254,26.7333333333333
44.93,-95.75,300,26.7333333333333
45.88,-93.3,306,26
45.58,-95.88,347,26.6333333333333
45.3,-94.93,372,26.7333333333333
44.3,-94.45,262,26.5
47.83,-95.85,351,26.3666666666667
44.72,-94.93,335,26.5666666666667
46.42,-95.57,299,26.2333333333333
44.1,-93.23,350,27.3
46.9,-95.07,440,26.0666666666667
46.67,-94.12,381,27
44.02,-96.32,520,26.9
47.25,-93.58,390,25.3666666666667
43.67,-92.08,287,26.2666666666667
47.88,-96.27,305,27.2
43.92,-92.5,393,25.9
48.85,-95.73,319,25.3666666666667
46.48,-96.27,369,26.2666666666667
45.58,-94.18,316,26.0666666666667
44.3,-93.97,259,27.1333333333333
46.8,-93.32,376,25.3666666666667
45.55,-93.77,311,27.8
44.25,-94.97,320,27.1666666666667
44.65,-94.53,317,26.9333333333333
45.03,-92.78,210,28.4
44.3,-92.2,226,27.2666666666667
48.18,-96.17,339,27.0333333333333
47.8,-92.28,421,25.0333333333333
47.02,-91.67,190,21.7333333333333
44.28,-96.13,534,26.8666666666667
46.43,-95.13,412,24.6333333333333
47.07,-94.58,430,25.6333333333333
44.07,-93.52,351,26.9666666666667
45.13,-95.02,345,25.9333333333333
43.87,-95.12,415,27.0666666666667
43.77,-94.17,338,26.9
47.43,-94.05,401,25.5
44.05,-91.65,214,27.2666666666667
47.93,-91.77,409,25.0333333333333
43.65,-95.58,479,26.7666666666667
46.7,-93.07,397,24.6666666666667
44.3,-92.67,300,26.7
47.385,-121.064,1280,21.5333333333333
46.095,-121.763,1296,19.3666666666667
46.18,-121.927,1037,19.8333333333333
46.267,-121.967,1159,14.8666666666667
45.321,-121.717,1646,13.9
45.188,-121.691,1067,18.1333333333333
45.096,-121.753,1030,20.1333333333333
45.428,-121.857,1113,22.2
45.252,-121.736,1265,19.6666666666667
44.595,-121.975,747,25.4
44.435,-121.945,1143,23.4666666666667
44.421,-121.857,1411,21.0333333333333
33.83,-88.52,60,32.4666666666667
34.3,-89.98,67,32.5666666666667
30.37,-89.58,9,34.0666666666667
33.18,-90.48,34,33.8
34.67,-88.57,149,31.6666666666667
31.55,-90.45,133,34.0666666666667
33.87,-89.33,76,32.7666666666667
32.63,-90.02,69,33.9
32.73,-89.53,122,33.4666666666667
34.02,-90.05,64,32.4333333333333
34.2,-90.57,53,32.8666666666667
31.63,-89.57,88,32.8
31.25,-89.83,47,34.6333333333333
33.52,-88.4,43,33.6333333333333
34.92,-88.52,117,33.7
31.97,-90.37,148,32.8666666666667
31.98,-89.9,88,33.2333333333333
33.55,-89.27,131,32.9666666666667
32.32,-89.48,146,33.1333333333333
34.27,-88.4,104,32.5333333333333
33.38,-91.02,40,33.8666666666667
33.5,-90.2,40,33.7
31.32,-89.3,49,33.5333333333333
31.82,-90.45,183,33.4333333333333
34.83,-90,111,31.9333333333333
34.82,-89.43,147,31.9666666666667
34.73,-89.8,110,32.0666666666667
32.32,-90.08,90,34.4333333333333
32.68,-88.63,98,32.7333333333333
33.05,-89.6,125,34.6666666666667
31.68,-89.12,69,33.3333333333333
33.13,-89.07,177,32.2666666666667
33.13,-88.55,27,32.7
31.25,-90.47,141,34.0666666666667
32.33,-88.75,95,34.6333333333333
30.98,-88.72,15,34.1
31.55,-90.1,67,33.6666666666667
33.45,-90.52,36,33.4
31.55,-91.38,59,33.0333333333333
32.33,-89.08,107,33.3666666666667
32.2,-90.52,64,33.4
30.4,-88.48,3,32.2
30.47,-89.67,21,32.8333333333333
34.15,-89,123,32.6666666666667
30.85,-89.55,95,33.9
31.97,-91,37,33.5666666666667
32.03,-88.73,70,34.1333333333333
31.37,-88.93,61,32.7333333333333
34.72,-88.95,153,31.5
32.92,-90.87,34,34
30.63,-89.05,70,33.5666666666667
33.47,-88.78,56,32.6
34.68,-90.38,58,31.9666666666667
34.25,-88.73,79,33.1
31.12,-90.13,119,33.3
34.38,-89.53,116,33.1666666666667
34.2,-88.72,99,32.6333333333333
32.37,-90.85,104,33.4333333333333
34.17,-89.63,115,32.6666666666667
30.3,-89.38,2,32.5666666666667
31.68,-88.67,61,33.3333333333333
33.48,-89.7,143,31.4
31.1,-91.23,122,33.3
32.9,-90.38,33,33.8333333333333
46.1333,-122.15,1018,19.6666666666667
46.193,-122.255,1341,17.0666666666667
46.267,-122.15,951,19.6666666666667
44.387,-122.167,1067,22.0333333333333
44.522,-122.087,1098,21.9666666666667
43.545,-122.119,1220,25.3
43.45,-122.138,1747,19.2
43.669,-122.568,1585,18.4333333333333
42.533,-122.17,1793,21.1666666666667
42.698,-122.142,1823,22.1666666666667
37.1,-89.92,109,31.0666666666667
36.63,-94.45,305,31.1
38.2,-94.03,244,30.2666666666667
40.25,-94.03,278,28.2666666666667
37.07,-93.55,415,29.8
37.62,-93.42,326,30.4333333333333
38.97,-92.75,232,29.4666666666667
39.37,-91.18,216,29.9666666666667
39.78,-93.08,235,29.1
39.42,-93.12,197,27.9333333333333
37.65,-93.1,366,29.0666666666667
38.27,-94.33,262,31.0666666666667
38.63,-92.57,265,30.3333333333333
40.15,-91.52,149,30.6333333333333
37.23,-89.57,103,31.2
39.37,-93.5,229,30.6333333333333
36.2,-89.67,85,32.1333333333333
37.13,-90.78,195,31.5
38.4,-93.77,235,30.9
38.82,-92.22,272,29.0333333333333
40.25,-94.68,338,29.8
36.58,-90.82,101,32.8
36.77,-92.22,299,30.7666666666667
38.35,-92.58,284,29.7333333333333
37.83,-94.02,281,30.8666666666667
39.15,-90.78,137,30.9666666666667
37.78,-90.4,274,29.5666666666667
38.25,-90.42,159,29.7
37.57,-90.3,214,30.9666666666667
38.8,-92,262,28.1
36.8,-93.47,314,30.1
39.92,-93.97,274,28.5
37.18,-90.47,125,30.1
39.73,-94,299,29.7
39.68,-91.33,229,28.6666666666667
37.33,-91.97,366,29.7666666666667
37.38,-89.67,140,32.5
38.58,-92.18,204,29.4333333333333
37.15,-94.5,301,31.0666666666667
39.3,-94.72,309,30.2
39.12,-94.58,231,31.5
36.22,-90.07,82,33.2666666666667
38.2,-92.62,180,29.3666666666667
37.5,-94.27,299,31.5
37.67,-92.65,390,30.6333333333333
38.88,-94.33,305,30.3333333333333
39.2,-93.87,251,29.6333333333333
37.48,-91.87,357,29.4333333333333
37.38,-93.95,329,30.7
37.3,-89.97,119,30.5333333333333
39.1,-93.2,237,29.2
37.33,-92.9,451,29.6666666666667
40.35,-94.87,354,28.9333333333333
40.45,-92.17,241,29.0333333333333
39.17,-91.9,235,30.0666666666667
39.4,-92.43,256,29.4
36.88,-93.9,437,30.8333333333333
37.15,-92.27,442,30.4333333333333
37.07,-93.88,363,30.2
36.87,-94.37,308,31.9
37.83,-94.35,262,31.6333333333333
36.58,-89.53,92,32.8666666666667
38.05,-93.7,235,30.8666666666667
36.67,-93.12,214,32.3666666666667
36.75,-90.4,101,32.1
36.42,-89.7,85,32.0333333333333
40.4,-93.6,256,28.2666666666667
37.95,-91.77,360,30.1333333333333
38.78,-90.48,159,30.5333333333333
38.68,-90.52,137,30
39.77,-94.92,262,31.2333333333333
38.62,-90.18,137,30.1333333333333
38.75,-90.38,176,30.8333333333333
37.63,-91.55,366,29.9666666666667
39.63,-91.25,143,29.4333333333333
38.7,-93.25,278,29.7666666666667
39.68,-92.05,226,29.9333333333333
36.85,-89.58,101,31.8
40.25,-93.72,267,29.5333333333333
37.23,-93.38,392,30.3333333333333
38,-91.38,247,30.1666666666667
39.97,-91.88,210,28.8333333333333
37.7,-93.78,282,30.8
38.97,-93.42,207,29.7333333333333
38.25,-93.37,193,30.6
38.45,-91,159,31.2666666666667
40.48,-93,324,28.9666666666667
37,-91.02,171,31.9
39.3,-91.5,235,29.2333333333333
38.43,-92.85,314,29.0333333333333
38.22,-92,268,29.3666666666667
36.92,-90.28,143,31.3333333333333
38.82,-91.13,258,29.6666666666667
37.82,-92.23,271,30
36.73,-91.85,307,31.1666666666667
45.5333,-123.3667,991,19.9333333333333
45.526,-123.297,610,22.2
45.07,-112.07,1768,23.9
46.13,-112.95,1609,24.7666666666667
47.48,-112.38,1241,25.3666666666667
46.65,-112.27,1494,24.6
48.93,-113.35,1360,23.4
45.95,-108.13,915,30.6333333333333
45.78,-111.15,1359,27.5333333333333
48.5,-113.98,961,24.5
45.05,-105.47,1098,29.7
47.88,-114.03,933,23.7
45.83,-109.95,1250,28.6
45.77,-108.55,958,30.5333333333333
45.8,-108.53,1092,28.8333333333333
45.3,-106.48,973,31.3
47.42,-104.92,799,27.7666666666667
46.23,-112.1,1488,26.4333333333333
45.67,-111.05,1480,26.0666666666667
45.67,-111.15,1458,26.0333333333333
45.82,-110.88,1803,22.9666666666667
45.82,-106.22,845,30.9
48.52,-105.3,695,27.9666666666667
45.3,-108.9,1122,29.8666666666667
45.43,-105.4,924,29.4666666666667
47.3,-105.75,787,29.0333333333333
45.95,-112.5,1687,24.4
46.65,-111.73,1119,26.5333333333333
45.87,-111.95,1302,28.4666666666667
46.7,-104.25,930,28.6
47.78,-111.22,1052,27.8333333333333
47.22,-111.72,1024,27.1666666666667
47,-111.58,1403,24.8
48.5,-110.95,946,27.6
48.58,-109.23,713,28.0666666666667
47.82,-112.17,1202,25.6
47.43,-105.58,744,29.3333333333333
47.05,-106.62,830,29.6
45.88,-106.6,982,28.9
45.63,-109.25,1095,29.4666666666667
47.98,-107.57,711,28.4
45.02,-109.93,2303,21.9333333333333
48.18,-114.13,897,24.4
45.6,-107.45,924,29.7
48.15,-104.52,586,29.6333333333333
48.6,-112.37,1170,23.0333333333333
46.03,-114.18,1165,27.2333333333333
46.38,-112.8,1473,24.8666666666667
49,-112.78,1324,24.1
47.32,-109.95,1101,26.4
45.25,-112.55,1588,25.9333333333333
45.2,-112.63,1593,25.8666666666667
45.77,-112.78,1650,24.3
46.67,-113.15,1202,27.5
45.88,-104.53,1044,27.9333333333333
45.35,-111.72,1510,26.1666666666667
48.9,-115.07,772,27.5333333333333
47.62,-111.98,1214,25.1
46.85,-108.32,956,28.0666666666667
48.78,-107.47,792,27.8333333333333
46.27,-106.68,769,29.7
48.5,-109.8,796,28.8666666666667
47.82,-110.67,805,28.5666666666667
48.78,-114.9,914,25.7666666666667
48.02,-106.4,631,29.9333333333333
45.03,-110.7,1617,28.3
47.6,-110.27,958,27.9
47.6,-112.77,1400,24.1
48.58,-110.3,863,27.6666666666667
48.22,-106.62,696,28.6333333333333
47.1,-104.72,633,30.7
48.98,-111.4,1068,25
47.02,-108.8,1064,27.9666666666667
47.48,-111.37,1116,26.3333333333333
46.25,-114.15,1076,27.0333333333333
45.75,-107.6,881,32.1333333333333
47.38,-115.35,945,26.5
48.55,-109.77,789,27.3666666666667
47.57,-106.7,808,30.0666666666667
44.87,-111.33,1978,23.1333333333333
46.6,-112,1167,27.5
48.07,-115.95,695,25.8
48.35,-107.15,817,28.1333333333333
47,-112.02,1064,27.6333333333333
47.62,-114.65,848,26.6
48.38,-114.05,961,25.0666666666667
45.92,-108.25,911,28.6
46.3,-107.22,808,29.5333333333333
47.8,-109.75,808,27.6666666666667
46.7,-107.22,848,30
45.37,-113.42,1976,22.1
48.65,-110.77,1010,26.5
47.32,-106.9,789,30.3333333333333
46.68,-109.48,1556,24.3
48.3,-114.27,904,25.3666666666667
45.63,-106.65,1016,29.6333333333333
46.37,-110.6,1708,23.3333333333333
48.4,-115.3,671,26.8
48.4,-115.53,639,27.3333333333333
48.02,-115.25,1068,23.4333333333333
44.65,-112.58,1912,24.8333333333333
46.95,-112.65,1373,25.9666666666667
47.4,-113.72,1373,23.2333333333333
45.48,-110.57,1484,26.0666666666667
45.67,-110.53,1399,27.4333333333333
47.93,-110.5,784,28.4
48.45,-105.93,891,26.6333333333333
48.4,-107.73,684,28.4666666666667
47.85,-108,808,27.9666666666667
46.45,-110.32,1470,26.2333333333333
48.48,-104.45,595,28.4333333333333
46.1,-110.05,1638,23.5
46.77,-104.97,765,29.7666666666667
46.43,-105.87,801,29.4666666666667
46.88,-111.17,1515,24.4666666666667
46.88,-113.97,1016,26
46.92,-114.08,977,26.6
46.3,-105.28,756,31.6666666666667
47.05,-109.95,1311,25.7666666666667
45.12,-105.82,976,30.0666666666667
45.23,-109.75,2001,23.4666666666667
47.05,-110.78,1595,25.6333333333333
45.48,-111.63,1446,27.2
45.43,-109.8,1466,25.8
48.53,-114.57,970,25.5
49,-106.38,909,26.7
48.68,-106.32,900,25.9333333333333
46.9,-113.07,1299,24.9333333333333
46.32,-113.3,1606,23.6
48.78,-104.55,622,27.9333333333333
46.42,-104.5,843,30.1666666666667
48.78,-114.27,1125,24.5
45.67,-111.9,1678,23.2666666666667
48.13,-105.15,610,30.7
46.88,-113.6,1098,26
45.85,-105.02,854,31.8
45.92,-109.25,1260,28.4333333333333
49,-104.58,717,27.4333333333333
47.3,-110.75,1287,25.4
45.18,-109.25,1783,23.4333333333333
48.83,-104.95,644,27.9333333333333
46.82,-106.23,921,28.8666666666667
46.47,-108.57,985,28.6
47.42,-108.83,1052,28.1666666666667
47.6,-108.72,702,29.8333333333333
48.47,-107.35,662,27.9333333333333
47.32,-114.1,884,25.6
48.75,-113.43,1390,24.5333333333333
47.45,-104.35,605,30.2666666666667
47.22,-113.52,1229,24.8333333333333
45.42,-105.85,1190,27.9666666666667
47.17,-110.25,1315,26.4333333333333
46.52,-114.1,1028,27.2333333333333
45.83,-113.98,1342,26
48.9,-111.73,1101,25.8333333333333
47.47,-111.77,1086,26.3333333333333
47.18,-114.87,823,27.7666666666667
49,-111.95,1058,25.6
46.78,-105.32,686,27.9666666666667
47.12,-105.55,1016,27.5333333333333
47.6,-115.37,726,29.5333333333333
46.32,-111.52,1168,27.1666666666667
45.95,-111.48,1232,29.0333333333333
47.87,-115.62,720,27.3333333333333
48.48,-115.92,589,28.2333333333333
48.73,-115.88,830,26.5
45.55,-112.32,1412,26.7333333333333
47.3,-108.43,946,28.0666666666667
48.32,-112.25,1160,24.9
47.85,-105.48,763,29.3666666666667
45.3,-111.95,1760,24.5666666666667
44.65,-111.1,2030,24.0333333333333
46.52,-110.88,1585,25.6333333333333
46.98,-104.15,814,29.2333333333333
47.55,-109.38,991,26.8333333333333
45.62,-113.45,1848,23.6666666666667
45.13,-107.38,1138,29.8
45.32,-107.92,976,31.3666666666667
42.42,-103.78,1357,29.9333333333333
42.55,-99.87,769,29.1666666666667
41.67,-97.98,532,29.0333333333333
42.1,-102.9,1217,29.6
41.62,-99.87,796,30.2333333333333
41.42,-100.2,838,30.2666666666667
41.57,-101.68,1068,29.9666666666667
41.05,-96.35,326,30.2
42.53,-98.98,643,29.7
40.37,-95.75,283,30.4666666666667
40.87,-98,546,27.6333333333333
41.87,-98.55,674,30.1666666666667
40.3,-96.75,395,31.3666666666667
40.13,-99.83,658,33.4666666666667
41.07,-102.08,1025,29.4666666666667
41.55,-96.13,342,29.0666666666667
41.67,-103.1,1117,31.7
41.42,-99.68,762,29.2333333333333
42.28,-100.62,860,28.6666666666667
41.78,-99.15,664,30.2666666666667
42.92,-98.83,580,30.1333333333333
40.27,-100.17,689,30.9
40.7,-99.7,720,29.1666666666667
41.12,-98,515,29.5666666666667
41.72,-97.12,479,29.0666666666667
40.53,-98.15,552,29.1666666666667
41.43,-97.35,439,30.4333333333333
42.7,-103.42,1119,29.7666666666667
42.45,-97.9,506,31.1
41.75,-102.43,1165,28.4666666666667
40.62,-96.95,437,29.8
40.67,-100.5,829,31.6666666666667
41.42,-102.97,1302,28.5666666666667
41.27,-97.12,491,29.2333333333333
42.17,-100.02,808,31.0666666666667
40.42,-101.52,939,30.2666666666667
42.25,-98.35,564,29.6666666666667
40.15,-97.17,436,31.0666666666667
40.63,-97.58,500,29.5333333333333
40.07,-95.6,305,30.8333333333333
40.1,-98.97,565,30.4
41.43,-96.48,366,30.4333333333333
42.85,-97.48,378,28.2333333333333
40.53,-97.6,497,29.3666666666667
41.45,-97.77,485,29.4333333333333
42.8,-102.17,1083,29.3666666666667
40.93,-100.17,788,30.6333333333333
40.97,-98.32,567,29.6333333333333
41.55,-98.53,616,29
41.9,-100.32,824,29.7333333333333
41.65,-103.88,1360,28.9333333333333
42.68,-103.88,1478,27.9333333333333
42.6,-97.27,418,29.8333333333333
40.65,-98.38,591,29.2
40.52,-100.97,924,30.8333333333333
42.5,-102.7,1160,31.1333333333333
40.17,-97.58,451,30.4333333333333
42.35,-103.08,1302,28.9666666666667
40.43,-99.37,707,30.0333333333333
41.98,-101.8,1138,29.6666666666667
40.52,-101.63,999,31.3666666666667
40.7,-99.08,656,30.3
41.25,-103.67,1451,29.2
40.85,-96.77,364,30.9
41.15,-102.63,1168,31.5333333333333
41.28,-98.97,629,30.3
42.83,-98.47,427,29.5
41.83,-97.45,482,29.2333333333333
40.85,-101.55,976,32.2666666666667
41.22,-99.3,689,28.9
40.2,-100.6,771,31.6666666666667
41.17,-96.42,360,29.4666666666667
40.38,-100.22,729,31.0666666666667
42.92,-101.68,991,30.1333333333333
40.52,-98.95,658,30.8333333333333
41.95,-103.68,1244,30.4333333333333
42.05,-101.05,982,30.9
42.27,-101.33,1052,28.5666666666667
